index,text,label,target
675,“there are a number of women who are qualified to be president tomorrow.” joe biden has committed to picking a woman to be his vp. and we’re guessing the woman he ends up choosing is on our veep slate...  #democraticdebate HTTP,1,biden
110,"@USER turnip'll be high as the hindenburg. let him crash and burn. but all biden has to do is look smart and occasionally say ""boo!""",1,biden
247,"@USER @USER #voteblue 
#votebidenharris2020 
- “kamala and joe” - 
remember to click “thumbs up” on youtube. 

thanks! 

HTTP",1,biden
554,"@USER @USER @USER @USER @USER @USER @USER nothing has been disproven, only delayed!
do you ever ask yourself, why biden/harris are the candidates?
both were polling badly towards the end of 2019.
news broke on hunter and suddenly it's election interference to investigate?
really!?? 👇🤔👇HTTP",0,biden
866,"@USER if trump wins in november, he'll continue to blame barack obama, hillary clinton, nancy pelosi, &amp; chuck schumer for all of the mistakes he &amp; the gop made in his first term.

it will get worse, not better.

#votebiden #votebluetosaveamerica",1,biden
21,"@USER @USER it never fails, they always play the victim and cry. she had the audacity to ask for a female officer. 🤡 #trump2020",0,biden
119,"#joebidenkamalaharris2020

#joebiden

#democratcities

protesters show up at la hospital treating ambushed cops, yell 'i hope they f------ die'

HTTP",1,biden
10,"new nickname for biden.  #bidenstein he’s a puzzle of candidates.  plagiarizing trump’s buy american policy, bernie’s yelling, elizabeth warren’s lying. more scary than funny #bidenharris2020tosaveamerica #amjoy #2020election @USER @USER @USER #foxnews",0,biden
359,"@USER @USER there is a special place in hell reserved for @USER who racistly &amp; misogynistically don't support blacks, women, &amp; especially black women!
kim klacik: the days of black voters blindly supporting democrats are coming to an end |  HTTP",0,biden
302,"@USER you do know that its the #traitorinchief 
#gopbetrayedamerica  who we must defend against
#votebluetosaveamerica",1,biden
238,"#america: past #brownshirts are now wearing black hoodies and bandannas to fire bomb houses of worship and loot your businesses.  you voted for weak-kneed #democratic leaders so who will protect you when chaos comes to the upper eastside? time for a change!
@USER",0,biden
72,@USER socialism is what the democratic party is trying to bring down on our own country!!! drain that swamp!! #trump2020 #trumpsaveamerica,0,biden
563,"thank you, mr. president, iranians love you, if you continue the project of overthrowing the mullahs, you will become a legend as someone who changed history

#savenavidafkari‌ 
#اعدام_نکنید #آزادشان_کنید
#kingdomwithpahlavi @USER @USER #trump2020 #maga #trump HTTP",0,biden
207,the cabal hates god! we muslims and christians needs to stand together! we believe in god we love peace and freedom! just like the fake news lies about our amazing president @USER  they been lying to you guys about my religion believe me we stand for peace &amp; justice #trump2020,0,biden
123,@USER @USER go to his website or listen to the speech he just made to the auto workers union. his plans will help us all #votebluetosaveamerica,1,biden
196,@USER so don’t care what he thinks. #votebluetosaveamerica,1,biden
787,@USER i believe you!! i can't wait!!! #biden2020,1,biden
82,@USER followed you. please follow me back #resist  #fbr  #voteblue2020  #bidencalm,1,biden
855,"@USER @USER people from new york were crying out for people in other states to listen. nobody wanted to listen to ny libs. 125,000 americsms are now dead. maybe now, us voters have enough proof that we were right about trump, his family, and the complicit @USER? #votebluetosaveamerica",1,biden
11,"@USER i'm sure we'll hear the usual blah blah blah hate trump blah blah blah racist trump blah blah russia blah. 
#trumpnowmorethanever 
#kag #maga",0,biden
420,nightly sappy tears were not exactly something i expected to have for the past 3 nights watching the dnc... but i’m hella inspired and hopeful for our country (i was beginning to forget what that’s like) #dnc2020 #bidenharris2020 #votebluetosaveamerica,1,biden
59,"@USER you made a joke of the office of the presidency. this wasn't a debate, you made it a circus. the only ones left are the still drunk on the koolaid cult 45....and even some of them are turning. have some dignity and resign! 
#bidenwonthedebate
#debate2020 
#trumpfailed",1,biden
129,"@USER @USER that’s fine, because this will have your dad win in a landslide in november. #trump2020",0,biden
724,yeah trumps going to win because biden sucks. he didnt even answer the covid question he just attacked trump. #debates2020,0,biden
391,"watch ""greg kelly reports - media never give trump credit for anything (8-10-20)"" on youtube - HTTP
#trump2020",0,biden
491,@USER just another company chased out by #democrat run state. #culp2020 to save wa. #redwave,0,biden
171,"@USER he could hold a gun to my head and say he would pull the trigger if i didn't vote for trump and i would just look at him and say, ""#biden2020 """,1,biden
503,@USER i like joe but kamala would have torn trump apart.  says a lot about our world that she’s not the one up there debating him.  still i hope for the sake of america that biden wins.,1,biden
365,"#hahahahaha 
""singer kacey musgraves says a vote for president trump in november is 'an act of violence'"" HTTP",0,biden
143,"the nation watched last night as joe biden managed for the most part to not fall asleep, completely lose his train of thought or declare that millions of americans have died from coronavirus. HTTP",0,biden
260,"@USER @USER naw, your nazi right wing mob is who we need to eradicate. you support putin's orange agent in the oval office. i see this as a seditious act.

#seeyouinnovember 
#expectus
#votebluetosaveamerica",1,biden
139,"#maga i am keeping track of @USER 
following count she was at 45 now 47 after i tweeted. every follow you give her i will donate into trumps campaign 1 follow = 1 dollar. i owe 2$ so far into trumps campaign.",0,biden
386,"@USER @USER @USER @USER omg.
that's definitely for iv.
@USER @USER @USER @USER @USER @USER 
#biden #joebiden",1,biden
450,@USER @USER people who support trump age terribly,1,biden
48,"""the future of our democracy is at stake. the future of our economy is at stake. the future of our planet is at stake.""
#berniesanders  #bidenharris2020  #dnc  #election2020
HTTP",1,biden
118,"#icymi👇🏿
watch what happened at 0:17 in @USER's broadcast: cambridge analytica “ black deterrence voter suppression” #kamalaharris #joebiden

HTTP",1,biden
466,"biden quips to fox news he decided on vp, campaign says it's a joke.

#joebiden in reality has no idea if his handlers have chosen his vp running mate yet. this is embarrassing. democrats are deranged.

HTTP",0,biden
65,@USER free the caged children who were snatched from women who are you dedicate this day too! you will be forever known as the party that stole children away from their mothers! #votebluetosaveamerica,1,biden
273,"all i heard from trump was me me me me blah blah blah. i saved football!  joe on the other hand showed his concern for americans. joe was genuine, trump was all about trump and how he thinks he’s been so good. he doesn’t even have a plan for the next 4 years.  #debatenight",1,biden
122,@USER why don't you declare your broken unemployment system a public health crisis??? 5 dam months i've been waiting for my money! i bet you or any members of your staff &amp; family has not missed a single paycheck during this pandemic!!! #removewhitmer #whitmersucks #teamtrump #wwg1wga,0,biden
545,"@USER it's time to come to the realization that trump's only interest is his re-election &amp; that trump couldn't care less about anything or anyone else. ""trump will say &amp; do anything"" he thinks will secure his re-election, even endangering other people's lives.
HTTP",1,biden
347,"@USER @USER @USER @USER he should be in jail not in the white house. #pedojoe #joebiden
HTTP",0,biden
26,"@USER congratulations.

now tell us again how trump learned his lesson from ukraine so u didn't need to impeach him, or how kavanaugh will protect a woman's right to choose.

#voteblue",1,biden
726,"@USER he's still your president 
#trump2020",0,biden
18,"loved seeing openly lgbtq elected officials @USER, @USER, and @USER assist in delivering the 2020 democratic convention keynote 🇺🇸 🏳️‍🌈 #demconvention #keynote #bidenharris2020",1,biden
381,@USER @USER @USER @USER are incompetent to solve our nations problem and or just don’t give a damn about working class. no solutions or policies- deny distract deflect or  stoke division &amp; fear. #voteforbidenharris #voteoutcorruptgop #votebluetosaveamerica vote early!,1,biden
337,@USER keep up the great work! #votebluetosaveamerica #bidenharris2020 #flipthesenateblue #bluetsunami2020 HTTP,1,biden
482,"the slight smug smile on biden's face whenever trump talks is giving me so much life. there are things i don't like about biden, but he is not going to take any shit from trump and i love it love it love it. #debates2020",1,biden
43,america's ceos say trump failed on coronavirus -- and they're backing biden HTTP,1,biden
64,"@USER remember back when you said ‘listen to the experts’ ?

no?
yeah, figures now that it doesn’t fit the new democrat agenda i guess 🤷🏻‍♂️

#usps #fauci #vote2020 #trump2020 HTTP",0,biden
262,@USER don't take our governor ❤️ but joe could have a pet rock as his vp and he'd still get my vote. #votebluetosaveamerica,1,biden
440,"@USER @USER @USER ^^^ proof that trump derangement syndrome is real. #tds #orangemanbad #democratshateamerica don't trust democrats. those #metoo hucksters, #blackface hypocrites, and everything' is racist clowns.

democrat ideology is a distraction &amp; self-destructive. #blexit paw patrol #kag HTTP",0,biden
749,"@USER yeah it's wishful thinking.

but it's astounding repubs have allowed the very core of their party to be defiled like this.

you'd think some of them would speak out.
#votebluetosaveamerica HTTP",1,biden
328,"it's time to band together to show our strength #resisters. 

#followbackparty.
follow all who:
like ❤️
retweet 🔁
comment 💬

vet as you go. have fun.

#resist #fbrparty #usps #wearamask #vote #bidenharris #dumptrump #bluewave2020",1,biden
330,"""because i am a democrat with a capital d"" - joe biden 2020 #democraticdebate #joebiden #capitald",1,biden
798,"@USER i love this! love seeing the actual states as they cast their votes.
 and, yes, i'm, undoubtedly going to get a little emotional when delaware comes back to put #joebiden over the top.",1,biden
754,"@USER @USER the sc is there to protect and serve americans, not just conservatives. #timetogo #voteblue #votebluenomatterwho #votebluetoendthisnightmare",1,biden
221,"@USER @USER i’m voting #biden2020 no matter what. but, if i may, perhaps mr. o’donnell could rehearse with mr. biden a bit before the debates and script a few witty comebacks. as the author of “the debate” on #thewestwing no one is more qualified. #letbidenbebiden",1,biden
750,"@USER @USER yes
yes 
yes 
he is my president🇺🇸💝🇺🇸💝🇺🇸
#trump2020 
#iranianslovetrump
#iranianfortrump 
#makeamericagreatagain HTTP",0,biden
57,#joenbiden needed adderall to stay coherent #debate2020 #drugedupbiden,0,biden
263,"i made sure i rewound and recorded that statement trump said while never ever condemning white supremacy.. “proud boys..... stand back and stand by”
thanks donald!!! 

smdh!!!!!
if y’all didn’t know,,,,, now you know
#debate2020 #presidentialdebate 
#teambiden",1,biden
351,"#kamalaharris speaks to the very real challenges facing americans, in the mind of maga &amp; #rnc2020 speakers — that means #bidenharris2020 “hates usa” &amp; are “so negative.”

who really hates america/ns? #trump2020 will never do a damn thing but whine &amp; blame.

#trumpkillsamericans",1,biden
214,@USER has now presided over the preventable deaths of almost 150k americans. his lack of a national plan and the time he wasted has resulted in this chaos. he must go. #biden2020,1,biden
610,"oh god

don't tell

@USER

#trumpisacompletefailure
#trumpisalaughingstock
#trumpisatraitor
#votebluetosaveamerica
#resist
#portlandstrong

""trump’s rnc acceptance speech draws less viewers than biden's address""  HTTP",1,biden
188,"@USER #rnc2020 you guys nailed it! great convention, every. single. day. tonight was the icing on the cake! best president ever! #trump2020landslidevictory",0,biden
355,"we need leaders who cares for all of the american people. we’re not an authoritative country, we don’t have a king 👑, and america has always had a president. if we #votebiden, we will save our country. don’t give away our democracy. #voteblue #votebluetosaveamerica HTTP",1,biden
720,"important information for us voters. how to vote in the #2020election. #votefordemocracy #getoutthevote #vote #howtovote #registertovote now. #bidenharris2020 

HTTP",1,biden
588,"i’m so glad “call the police” is trending because it truly shows what 🤡🤡🤡 you blm/social justice activists are... 

you’ve burned down peoples’ businesses/livelihoods,looted&amp; killed many people(including black americans-david dorn, italia kelly, dave underwood,etc)
#trump2020",0,biden
40,"this tv game-show host experiment was a failure 
#joebiden #debates2020",1,biden
43,it's been a super chill year. #votebluetosaveamerica #biden2020 HTTP,1,biden
6,@USER nancy pelosi and the others democrat leaders just think that american people is stupid. this is rude and too un respectful againts people. you are a lier @USER #trump #trump2020 #maga #kag2020 #fourmoreyears,0,biden
623,"just think if some of these people spent as much time working jobs and helping to get america going again as they spend protesting over faux outrage... 

if you can protest, you can vote in person.. 

i said what i said.. 

#trump2020",0,biden
229,"@USER agreed. only difference is trump has been doing things for less than 4 years, but biden's 47 year record is lacking. given he's not president, not for lack of trying, it is on him to answer what he would do differently. he provided 0 plans tonight.",0,biden
439,"@USER young voters. we need the support of young voters to help save the earth.  you heard trump say that he got rid of environmental regulations to make cheaper cars.  biden wants to take action to save the earth. please get involved, this is your planet,",1,biden
871,@USER your still talking about trump? get over it sonnyboy he’s going to win again. #trump2020,0,biden
211,"the #dnc choosing joe biden as a presidential nominee is just as confusing as joe biden choosing a potential vp based on skin color. 

what are the democrats up to?",0,biden
535,i stand with trump #trump2020 HTTP,0,biden
210,@USER stephen king lives in the twilight zone of his demented mind. #liberalismistherealpandemic #trump2020,0,biden
299,can you understand @USER when he speaks? #joebiden #biden2020 #10yearsofonedirection,1,biden
105,"the u.s. government is now deciding what you can put on your iphone. it won’t stop with #tiktok
#governmentoverreach #votetrumpout #votebluenomatterwho #votebiden #voteblueasifyourlifedependedonit #putinpuppet #bluewave2020
 HTTP",1,biden
346,"@USER @USER i believe it!
#maga",0,biden
637,what kind of government wants to spend 2billion building an unnecessary new #fbi bldg during a pandemic instead of pay #unemployment checks for $600. give up? a government run by #superrich #gop members who want to keep u down. if you like this - support #trump. it will continue.,1,biden
527,"1000 boats showed up for the trump boat parade on lake hamilton in hot springs, arkansas today!  #redstate #maga @USER @USER HTTP",0,biden
184,"trump's showing that he is not fit to be leader of a boy scout troop, let alone president of the united states.
#debates2020 
#presidentialdebate2020 
#presidentialdebate 
#trump2020",1,biden
65,"""trump’s executive action may be too little, too late, especially if people...do not similarly fight back against this movement"" #fightbackamerica #trumpwarriors #kag wake up &amp; fight!! stop looking to govt to do it for you! 
HTTP",0,biden
540,"@USER @USER racist @USER is the #maga virus that's destroying the country and @USER is the vaccine 

 #votebluetosaveamerica #trumpliesamericansdie 

HTTP",1,biden
187,"and i'll take trump any day, honestly. 

i don't think this moved the needle. i'll say this. anyone thinking about joe biden wasn't inspired to vote for him after this. though some may have decided against trump. i think a lot more look at biden and don't see him as a replacement",0,biden
703,"@USER i see alot of accused accused accused and not heres some facts facts facts....

#trump2020",0,biden
98,trump a great leader is a good listener #debates2020,0,biden
